-1.17088,-6.99875,-7.59526,6.99619,-5.85263,5.26385,0.11526,6.83002,-4.32812,-4.95666
-2.63028,-6.84582,-6.40485,8.55735,-5.75137,4.50695,-0.27031,4.94385,-5.27023,-4.75794
-2.91656,-9.01152,-4.57556,6.72292,-6.84661,5.02368,-0.18630,4.09538,-4.21348,-6.16617
-2.31068,-8.22742,-3.75381,8.33135,-5.52206,5.62550,-0.59026,4.86775,-4.92071,-4.71684
-2.51519,-5.56213,-6.75315,7.67464,-5.92422,6.23171,2.33083,4.50754,-4.49147,-4.14838
-3.53274,-5.22934,-5.69557,7.88055,-5.70251,4.40536,2.40967,6.14154,-5.65624,-3.24520
-1.20120,-6.63979,-4.91305,8.96479,-5.51241,4.19713,2.51494,4.96142,-4.63971,-3.48467
-2.36669,-5.93227,-3.68559,8.90082,-4.56066,4.91021,1.09742,4.88478,-5.26755,-5.14401
-2.92443,-8.03988,-6.19287,6.42533,-4.98266,4.59929,1.23266,4.91649,-1.68653,-5.17324
-3.30328,-5.71969,-4.89077,6.90773,-5.39678,5.02855,2.92192,5.45272,-3.65635,-4.55567
-3.15086,-6.47702,-4.63642,8.50477,-5.88575,4.68157,2.03505,5.15415,-1.79068,-2.51537
-1.75725,-6.45350,-6.37137,7.42510,-3.11973,4.68069,1.64761,6.65081,-1.42319,-4.16721
-3.04787,-4.97121,-5.12584,7.60254,-3.72555,4.39659,3.18242,6.35770,-3.29942,-3.82646
-4.00980,-5.16778,-4.72931,8.55006,-2.40674,4.48353,2.10430,5.69297,-3.60171,-3.43918
-3.94916,-5.82479,-2.46538,8.70462,-3.44041,4.48629,2.33220,5.15534,-3.63026,-3.57636
-4.84977,-3.54855,-0.65900,7.40321,1.73453,3.96038,6.45153,3.89469,3.29636,-6.10009
-4.62568,-4.14859,0.78292,8.16392,2.55131,4.03611,6.99845,4.53810,2.19798,-3.97554
-5.53636,-4.29638,0.55462,7.87009,1.07414,0.94766,7.98163,3.25338,2.53895,-5.46451
-7.79838,-1.15335,4.90692,7.28714,5.29276,1.62660,9.74279,5.16057,7.67261,-5.78104
-5.97221,-2.36573,4.77544,8.87567,5.89218,0.22125,11.12829,3.19516,7.51423,-5.10843
-6.26473,-2.58606,4.92685,8.97377,7.14558,-1.14170,10.69546,5.92826,7.17639,-3.25142
-1.74365,-8.53585,-8.27738,7.60427,-6.59300,4.35887,0.02708,5.39504,-7.30642,-2.82372
-2.66514,-8.36969,-7.09788,7.87252,-8.41460,4.13096,-1.23199,5.36548,-5.39628,-3.13720
-1.69944,-6.13467,-6.94513,7.39684,-7.95542,5.26680,-0.26033,5.07045,-6.24381,-5.91674
-0.14559,-7.87492,-7.76031,7.71245,-7.08678,3.89239,0.24607,6.29070,-5.04643,-3.72328
-1.20271,-7.40417,-5.39729,7.55968,-7.97789,4.86750,0.12601,7.22566,-5.43402,-2.87392
-2.62461,-7.63083,-4.79862,7.49134,-6.72847,5.00053,0.42148,4.80372,-7.10725,-4.38107
0.06284,-6.49998,-7.29651,8.49879,-5.71250,5.50691,1.27084,4.98290,-5.36060,-3.85807
-0.89887,-9.19806,-7.54071,7.47820,-5.09137,4.71930,-0.27575,4.85228,-3.38694,-3.96563
-2.35463,-7.26213,-4.92814,7.26981,-6.62490,5.09583,0.07943,5.50221,-4.65557,-4.65828
-1.11645,-7.55140,-6.32021,8.36149,-6.01131,6.25668,1.51792,2.53632,-3.81379,-4.03407
-4.61922,-3.78798,0.86820,8.75573,1.26974,3.07636,5.43166,4.54464,3.27015,-4.17846
-5.17168,-3.72059,2.23588,7.44078,-0.50023,2.86216,6.05764,5.42340,3.91624,-4.65191
-4.27153,-3.69580,1.20689,9.08480,2.80385,2.28086,6.26894,3.92040,2.25385,-4.90921
-5.90110,-1.61478,2.80884,6.72844,4.97680,1.06753,12.88442,4.60694,8.08045,-3.61062
-5.96605,-1.29163,4.36871,8.09668,6.15194,1.83311,11.19580,3.04172,7.56126,-5.41287
-7.88412,0.22017,5.44696,7.29099,6.37200,4.54805,9.73961,4.52040,7.91376,-5.30613
-0.59303,-7.63982,-8.72172,7.63649,-5.95919,4.12621,0.84509,5.40209,-3.77157,-2.58979
-2.68674,-7.06487,-6.50678,6.77208,-5.58564,6.29121,0.85310,4.74447,-5.51207,-3.26689
-2.33688,-7.46371,-5.90553,5.82588,-6.77854,4.80708,1.34457,6.40304,-4.49330,-3.31631
-4.31096,-2.27795,-0.70117,6.93117,0.65214,3.51376,7.18104,5.15270,3.53028,-4.51307
-6.26618,-3.40328,-0.03361,6.53756,1.31379,0.99457,6.17773,4.79479,2.89101,-5.81154
-5.58845,-3.69989,1.58985,8.21155,1.46081,1.24007,5.63433,3.53098,2.87902,-5.71454
-6.74613,-1.83903,5.58722,8.67101,5.82424,1.32092,9.01591,3.11376,7.54904,-5.04161
-8.48488,-1.82468,5.05221,7.43573,7.64581,0.85184,9.99212,3.70435,5.71394,-4.66317
-6.68171,0.28175,4.55616,6.46539,5.83888,0.77069,11.92521,5.14499,6.95865,-5.88916
-6.67823,-1.99378,5.17792,7.32479,8.53660,-0.13710,12.23989,3.74007,7.98549,-4.57582
-7.50168,-0.43500,4.53914,7.42754,7.04819,-0.91700,11.83956,3.51940,9.70387,-5.75734
-5.09468,-1.51481,6.07878,7.48759,7.33510,1.14438,12.15594,3.83553,10.56266,-5.18003
-6.02867,0.03616,5.36712,8.67283,6.87181,-0.19378,11.80340,4.32235,11.28282,-4.31288
-1.10752,-6.45740,-5.29662,8.09416,-5.20506,3.74532,-0.40104,5.73161,-7.03264,-4.55697
-2.98620,-7.60833,-4.32827,7.06975,-6.46334,5.19758,-0.24186,5.45260,-5.74688,-2.66392
-2.45615,-5.54097,-7.12808,7.99433,-5.08841,4.32012,-0.82191,5.47886,-4.60577,-3.93722
-2.98611,-5.95703,-3.23434,8.26062,-3.68896,3.66963,0.65925,5.88631,-2.09316,-2.75538
-3.43397,-6.86835,-3.11010,6.39400,-3.95398,2.76202,3.70312,5.04231,-3.44621,-3.04042
-3.51675,-4.93612,-3.09379,8.48161,-3.04293,2.24401,2.03434,6.19610,-3.24224,-2.51863
-5.07787,-2.73855,2.40504,6.70260,-0.14441,3.50814,6.40889,5.04541,1.56408,-4.85067
-4.24212,-3.18543,-0.37707,7.69813,2.30925,1.97937,6.76664,4.61664,1.98707,-3.89006
-3.72682,-2.85540,-0.43054,7.84952,2.24346,2.33399,6.84128,3.65551,2.78692,-5.02645
-5.36870,-3.43105,2.12886,6.92393,-0.40408,2.40971,6.63302,3.45051,3.77517,-5.32165
-5.73014,-3.27648,2.81513,8.07159,3.01330,1.66150,6.44621,3.92880,5.00549,-4.34123
-6.52602,-1.49666,1.82943,7.15796,3.43985,2.07776,8.54854,4.36268,3.84239,-4.00246
-4.87343,-3.59457,2.49551,7.15409,3.95067,1.54453,6.94374,5.78521,6.05840,-3.83861
-6.94502,-1.98937,3.69525,6.76366,5.21762,-0.51878,10.30148,4.73441,7.63962,-4.09808
-7.11659,-0.40757,2.65657,6.57164,4.74105,0.69128,10.75750,2.06720,8.64818,-6.90020
-7.01073,-2.68463,3.15318,6.84507,7.58722,-0.77575,10.37571,4.42610,7.46224,-3.89904
-7.09602,-0.54702,4.20079,8.91436,5.04742,-0.28609,9.10919,2.94367,9.66718,-4.85579
-6.24418,-1.34852,4.94343,8.06383,6.35282,-0.80916,10.65323,3.92173,8.08751,-4.60905
-7.51884,-0.52140,4.55721,7.54726,5.87299,1.09575,10.97222,2.32761,8.96843,-5.05364
-8.02592,-2.58956,5.15397,7.09047,7.29595,0.17434,10.60288,4.37150,8.83085,-2.57370
-5.79118,-1.21551,4.83378,7.14666,6.81303,0.91237,10.63171,4.72027,10.59547,-4.54519
-7.13841,-1.51434,5.33044,6.77265,7.75222,0.10062,11.72846,4.61930,8.77640,-3.80220
-5.62507,-0.67950,6.65570,8.07519,7.61314,0.45506,10.34280,4.50724,9.75766,-5.49946
-5.93102,-0.02159,5.21701,7.26024,8.26185,0.11490,11.62677,4.34963,9.64775,-5.94321
-7.05789,-0.71452,4.42655,7.56452,8.95847,-1.17474,10.38405,3.58026,10.70278,-6.39446
-0.26955,-7.70160,-7.50057,8.08976,-6.30339,3.38756,0.24418,3.77480,-4.20102,-3.19405
0.11757,-6.43704,-5.17185,7.36214,-7.34116,4.31365,0.07044,5.76942,-4.20062,-4.23139
-2.35858,-6.98958,-5.43874,5.44968,-6.66634,4.15986,1.01753,5.59346,-5.17171,-4.17900
-3.18439,-4.80225,-5.03145,6.50551,-4.33315,3.93438,3.23463,5.29065,-2.37240,-2.68006
-2.79675,-6.78999,-4.07425,7.21596,-4.06221,1.84900,3.40333,4.11218,-2.51975,-2.62782
-2.81880,-6.05824,-3.40163,6.37991,-3.04421,4.78758,1.95350,4.85286,-1.69189,-3.94844
-6.27995,-5.05411,-1.60971,5.15995,2.87826,2.49757,5.47900,4.59775,2.85946,-3.87904
-1.99290,-3.88990,-0.02877,5.98997,0.49258,0.81404,6.63721,6.05025,4.26435,-5.73621
-4.57812,-5.21520,0.17011,5.14932,2.52691,1.24529,6.37721,5.40326,2.93297,-4.85234
-5.88306,-2.61078,0.61789,5.46575,4.93046,2.40116,6.66205,5.27407,4.82643,-5.58530
-4.79542,-2.98619,2.58799,6.42235,2.87804,1.73803,8.84518,3.55773,4.54424,-4.95800
-4.76378,-3.78043,2.27764,6.58252,5.33787,1.40022,7.93739,4.73301,4.25111,-4.20027
-5.43405,-4.10355,2.89134,6.60052,3.36999,1.12072,7.43668,4.20073,6.43919,-4.14651
-5.50904,-2.90901,2.17405,6.06208,3.27672,2.38842,8.85291,4.04060,6.66963,-3.82467
-5.37147,-2.45227,3.22986,8.55133,4.61897,2.12295,6.68074,2.99250,6.52437,-4.48978
-5.58547,-2.69284,2.67416,7.09325,5.49573,1.69525,7.66989,3.50541,6.13968,-5.20406
-6.56522,-2.32327,3.94918,5.43636,4.02738,3.53912,9.22322,4.37978,6.28212,-4.01517
-6.07785,-2.20281,3.26604,7.72703,6.36088,1.45763,7.83956,4.11935,5.87588,-4.03383
-6.04368,-2.25038,4.28011,7.47544,4.03971,0.10639,10.49295,2.98057,5.64722,-3.77243
-5.46685,-2.23185,3.62059,7.57289,5.89851,1.54345,8.09335,4.28673,7.54565,-4.18296
-6.89572,-1.39260,3.13541,8.59981,5.36294,1.57425,7.94865,1.93980,8.23909,-4.39526
-7.24387,-0.29856,4.55607,6.50338,5.70702,1.06388,8.53725,4.38838,6.60638,-6.65016
-6.24630,-1.66424,3.15553,6.80637,5.67343,1.42785,10.79496,4.35795,7.95387,-2.40109
-5.84971,-1.19910,5.63600,7.33207,5.30558,1.62773,9.22597,3.62199,8.02606,-5.49136
-5.65372,-1.44514,4.93312,9.23159,5.31604,-1.02300,10.25181,2.78503,7.97354,-3.54918
-6.46385,-2.07552,4.70293,7.61861,5.92273,0.15796,10.06894,3.51506,8.84303,-3.48017
-6.37230,-1.15004,4.87976,7.48954,6.30193,0.07112,9.84245,5.18425,9.02651,-3.39506
-6.49301,-1.36324,5.72672,6.72857,6.40039,0.91142,10.70375,3.62718,8.50731,-4.97288
-5.67490,-0.72008,5.55317,7.37486,8.41847,0.29011,9.97295,5.42292,8.02480,-4.90854
-7.71778,-1.98228,6.11175,7.06390,7.16964,1.51459,10.43694,4.02096,9.25043,-2.45186
-6.02040,-1.28865,5.10745,6.67207,7.65113,0.73284,10.61152,4.17204,10.21677,-5.04143
-7.42057,-1.19738,5.11034,6.52274,8.27275,1.23317,10.06216,2.53878,10.23247,-6.28951
-6.53567,-1.30898,6.85461,7.24397,7.85387,2.50977,11.51369,2.55831,9.69453,-4.08447
0.29806,-6.04747,-6.23661,6.81011,-7.28494,3.51639,-0.44236,6.17795,-4.06524,-4.81864
-2.51239,-4.88599,-6.68474,7.19880,-6.31781,4.31002,-0.16868,4.46205,-5.35901,-4.18808
-1.43531,-4.64866,-5.02813,5.72001,-6.25163,6.00474,0.36998,5.86692,-5.54315,-5.36580
-3.79325,-6.91437,-6.01874,5.51319,-1.94779,4.00982,2.66660,4.46945,-3.48537,-2.13716
-4.67716,-4.99248,-3.87264,6.17002,-4.63532,3.99572,1.08615,4.07958,-2.02940,-4.48960
-2.04414,-6.14391,-3.65576,6.07679,-3.52472,3.75761,1.46536,4.62384,-1.47000,-5.13107
-3.79486,-2.86143,-0.01464,7.09309,1.99203,2.57815,4.97131,7.15544,2.98949,-2.21917
-3.69243,-3.63631,0.31087,6.72041,0.80474,3.19229,7.22973,3.54401,3.15116,-3.12584
-5.52576,-3.66089,1.73609,6.72704,0.60639,0.96824,5.49370,4.25019,2.98517,-4.51941
-6.71388,-3.64705,2.35668,6.93576,3.96161,3.38009,5.21756,3.48993,5.67243,-3.43682
-5.59744,-1.95470,0.91891,7.06360,3.89609,1.89953,6.31279,4.37712,6.15935,-4.22354
-4.51468,-3.19722,2.60909,5.95786,1.82572,1.04708,8.69109,3.69749,6.34501,-4.76425
-5.49302,-1.61841,2.28451,7.12901,5.95217,1.93115,7.49465,4.50343,3.74889,-4.41423
-4.86546,-1.77720,3.66531,7.73930,4.67766,0.92437,6.85972,5.44400,5.07709,-4.22836
-4.41681,-2.53108,3.54771,6.01255,5.18880,2.87680,8.82906,4.54159,4.96489,-4.45787
-5.76511,-2.51089,4.02809,6.98875,5.06056,1.78851,7.73066,4.13415,5.42223,-4.08945
-5.92681,-1.64604,2.57751,8.04419,3.23518,-0.16346,6.91269,4.25833,8.60697,-3.81198
-4.88182,-2.86626,3.44156,7.47073,4.40508,-0.43651,7.83784,4.73642,7.73757,-3.77772
-6.23820,-2.12408,2.39333,5.95956,5.91794,0.58639,8.41447,5.78536,7.14979,-3.51243
-5.13965,-2.83220,2.69812,7.39266,5.15348,0.95887,9.56466,2.14976,7.95014,-3.66571
-5.55468,-0.16061,4.40696,6.76040,6.67582,1.50522,9.58613,5.49251,5.14846,-4.51005
-4.33933,-0.81642,3.28628,7.01447,6.41912,0.35209,10.17185,3.85839,6.75102,-5.66522
-5.17197,-1.74575,3.45802,9.24022,6.76347,-0.83746,8.24018,3.39965,8.14957,-3.52242
-4.82752,-1.57891,4.32498,6.49936,6.39510,-0.53942,9.42259,5.08620,7.94866,-5.64199
-6.57972,-2.24024,4.45630,6.89854,6.43991,1.78702,9.85956,3.04715,8.44471,-3.04433
-7.33755,-1.17456,4.55313,5.96487,6.23064,1.28118,11.03842,2.14973,7.52865,-5.23018
-6.24669,0.68712,5.16148,6.12278,7.28843,1.82004,9.37731,5.82879,8.03659,-5.69711
-6.53974,-0.75706,6.24152,5.93774,5.13292,1.41863,10.61589,3.62516,9.21345,-5.45774
-0.32910,-5.56433,-6.33269,6.51360,-6.86557,3.85314,0.81579,5.08063,-5.62115,-4.09711
-1.73251,-6.76410,-5.70825,6.59279,-6.56499,3.55937,-0.36893,4.95529,-4.87998,-3.28629
-1.70474,-6.92566,-7.67310,7.22040,-4.69453,4.23818,-0.34864,3.90095,-4.14905,-2.30343
-1.51878,-6.88305,-4.84274,6.40544,-5.20425,3.03849,0.63655,4.76701,-3.92009,-3.72919
-2.14958,-6.15867,-4.06511,6.22627,-4.67772,2.71227,0.90678,4.48551,-5.11202,-5.01827
-1.63744,-6.09139,-5.45976,5.61342,-4.87800,3.78284,2.00942,5.69055,-3.27888,-2.69652
-1.76010,-6.60009,-4.42588,5.37452,-4.40507,4.07673,0.61601,5.83937,-2.59286,-3.96297
-1.11641,-4.44600,-4.54770,6.71937,-4.63459,3.07595,1.12975,5.80796,-2.87281,-4.63054
